,0,1
108,0.0019976014737,0
109,0.00528352614492,0
110,0.0578057020903,1
111,1.28458987092e-05,0
112,0.0200426038355,0
113,0.0218113921583,0
114,0.936498165131,1
115,1.24368398247e-05,0
116,0.416736185551,0
117,0.904991745949,1
118,0.00329878763296,0
119,0.487525850534,1
120,0.000641435675789,0
121,0.699775397778,0
122,0.0319114103913,0
123,0.420812904835,1
124,0.940949976444,0
125,0.00130387069657,0
126,0.462392151356,1
127,0.405495911837,1
128,0.0776366889477,0
129,0.782264173031,1
130,0.000125585153,0
131,0.309350967407,0
132,0.0221016760916,0
133,0.00023652924574,0
134,0.0838127657771,0
135,6.87969804858e-05,0
136,0.614579916,1
137,0.920649945736,1
138,0.13937933743,1
139,0.0043237702921,0
140,0.171789720654,0
141,0.000616950099356,0
142,7.95903179096e-05,0
143,0.0539934299886,0
144,0.286430507898,1
145,0.000166439815075,0
146,0.201421201229,0
147,7.70369479142e-06,0
148,0.131225988269,0
149,0.590142667294,1
150,1.04297123471e-05,0
151,0.000535154540557,0
152,0.0125499069691,0
153,0.00116061698645,0
154,0.00122449512128,0
155,0.863976478577,0
156,0.00962663069367,0
157,0.00320930988528,0
158,0.00104263972025,0
159,0.6597853899,1
160,0.731102406979,0
161,0.00357043603435,1
162,0.029665376991,0
163,0.00908168125898,0
164,0.864319741726,0
165,0.307914376259,1
166,0.00585561757907,0
167,0.00036674720468,0
168,0.000982637284324,1
169,0.125624120235,0
170,0.0532755851746,0
171,0.0465989485383,0
172,0.538054227829,1
173,0.100944407284,0
174,0.00113449105993,1
175,0.862169802189,0
176,0.00139415671583,0
177,0.503908514977,1
178,0.0523383058608,0
179,6.76830859447e-06,0
180,0.212142333388,0
181,0.866055548191,1
182,0.000265339826001,0
183,0.0042493538931,0
184,0.864722967148,1
185,0.840457618237,0
186,0.278363972902,1
187,0.0116261700168,0
188,0.0456390529871,0
189,0.0130772143602,0
190,0.109642378986,0
191,0.737820088863,0
192,0.00260308128782,0
193,0.00602255715057,0
194,0.00026010806323,0
195,0.00486993324012,0
196,0.504100501537,0
197,0.0848839879036,0
198,0.600962758064,1
199,0.00910461135209,0
200,0.760670244694,0
201,0.145075529814,1
202,0.0947643667459,0
203,0.00553987268358,0
204,0.459086805582,0
205,0.365211129189,0
206,0.230816587806,0
207,0.00666349055246,0
208,0.244323521852,1
209,3.59381658654e-07,0
210,0.618002295494,0
211,3.28574074615e-08,0
212,0.783173680305,0
213,0.000115818911581,0
214,0.0965483933687,0
215,0.911107540131,1
216,0.167886912823,1
217,0.000181387658813,0
218,0.00992333516479,0
219,0.030798079446,0
220,0.370833814144,0
221,0.193545550108,0
222,0.115431711078,1
223,0.00200937129557,0
224,0.0234178286046,0
225,0.00223948783241,1
226,0.0607644617558,1
227,0.0003387707402,0
228,0.913079917431,1
229,0.000321429193718,0
230,0.50832337141,0
231,0.0288650393486,0
232,0.0276653561741,0
233,0.00491497199982,0
234,0.110238559544,0
235,0.827300906181,0
236,0.00441513024271,0
237,0.248728245497,0
238,0.838585138321,1
239,0.0837573856115,0
